n,A,B,X,Aox,Box,Cox,Ra,Rb,Rc,exp,EAH
0.0,Gd,Cu,O,3.0,3.0,-2.0,1.075,0.68,1.26,True,0.0
1.0,Gd,Cu,O,3.0,2.0,-2.0,1.075,0.87,1.26,True,0.0
0.0,K,Ag,Cl,1.0,2.0,-1.0,1.52,1.08,1.67,True,0.0
0.0,K,Ag,F,1.0,2.0,-1.0,1.52,1.08,1.19,True,0.0
0.0,K,Au,Br,0.0,0.0,0.0,2.2,1.35,1.15,True,0.0
0.0,K,Au,Cl,0.0,0.0,0.0,2.2,1.35,1.0,True,0.0
0.0,K,Au,F,0.0,0.0,0.0,2.2,1.35,0.5,True,0.0
0.0,K,Bi,O,1.0,5.0,-2.0,1.52,0.9,1.26,True,0.0
0.0,K,Ca,Cl,1.0,2.0,-1.0,1.52,1.14,1.67,True,0.0
0.0,K,Cr,F,1.0,2.0,-1.0,1.52,0.94,1.19,True,0.0
0.0,K,Cu,Cl,1.0,2.0,-1.0,1.52,0.87,1.67,True,0.0
0.0,K,Cu,F,1.0,2.0,-1.0,1.52,0.87,1.1899999999999997,True,0.0
1.0,K,Cu,F,1.0,2.0,-1.0,1.52,0.87,1.19,True,0.01496510785714289
2.0,K,Cu,F,1.0,2.0,-1.0,1.5200000000000002,0.87,1.1899999999999997,True,0.01858966291665265
0.0,K,Gd,O,0.0,0.0,0.0,2.2,1.8,0.6,True,0.0
0.0,K,Hf,O,0.0,0.0,0.0,2.2,1.55,0.6,True,0.0
0.0,K,Mo,O,1.0,5.0,-2.0,1.52,0.75,1.26,True,0.0
0.0,K,Np,O,0.0,0.0,0.0,2.2,1.75,0.6,True,0.0
1.0,K,Np,O,0.0,0.0,0.0,2.2,1.75,0.6,False,0.0
0.0,K,Os,O,0.0,0.0,0.0,2.2,1.3,0.6,True,0.0
0.0,K,Pa,O,0.0,0.0,0.0,2.2,1.8,0.6,True,0.0
0.0,K,Pb,O,0.0,0.0,0.0,2.2,1.8,0.6,True,0.0
0.0,K,Pd,O,1.0,2.0,-1.0,1.52,1.0,0.6999999999999998,True,0.0
0.0,K,Pt,O,0.0,0.0,0.0,2.2,1.35,0.6,True,0.0
0.0,K,Pu,O,0.0,0.0,0.0,2.2,1.75,0.6,True,0.0
1.0,K,Pu,O,0.0,0.0,0.0,2.2,1.75,0.6,False,0.0
0.0,K,Re,O,1.0,5.0,-2.0,1.52,0.72,1.26,True,0.0
0.0,K,Rh,O,0.0,0.0,0.0,2.2,1.35,0.6,True,0.0
0.0,K,Ru,O,1.0,5.0,-2.0,1.52,0.705,1.26,True,0.0
0.0,K,Tc,O,0.0,0.0,0.0,2.2,1.35,0.6,True,0.0
0.0,K,W,O,1.0,5.0,-2.0,1.52,0.76,1.26,True,0.0
0.0,K,Zr,O,0.0,0.0,0.0,2.2,1.55,0.6,True,0.0
0.0,La,Cu,O,3.0,3.0,-2.0,1.172,0.68,1.26,True,0.0
1.0,La,Cu,O,3.0,2.0,-2.0,1.172,0.87,1.26,True,0.0
1.0,La,Cu,O,3.0,2.0,-2.0,1.172,0.87,1.26,True,0.07048389714285719
0.0,La,Ni,O,3.0,3.0,-2.0,1.172,0.74,1.26,True,0.0
1.0,La,Ni,O,3.0,2.0,-2.0,1.172,1.1500000000000001,1.26,True,0.07731304535714045
3.0,La,Ni,O,3.0,2.6666666666666665,-2.0,1.172,0.8766666666666666,1.26,True,0.035287723970585994
0.0,La,Zn,O,0.0,0.0,0.0,1.95,1.35,0.6,True,0.0
0.0,Ac,Li,O,0.0,0.0,0.0,1.95,1.45,0.6,True,0.0
0.0,Ca,Li,F,2.0,1.0,-1.0,1.14,0.9,1.19,True,0.0
0.0,Pa,Li,O,0.0,0.0,0.0,1.8,1.45,0.6,True,0.0
0.0,Li,Tc,O,0.0,0.0,0.0,1.45,1.35,0.6,True,0.0
0.0,Ag,Mg,F,1.0,2.0,-1.0,1.29,0.86,1.19,True,0.0
0.0,Tl,Mg,F,1.0,2.0,-1.0,1.64,0.86,1.19,True,0.0
0.0,In,Mn,F,1.0,2.0,-1.0,1.45,0.97,1.19,True,0.0
0.0,Pb,Mn,O,2.0,4.0,-2.0,1.33,0.67,1.26,True,0.0
0.0,Tl,Mn,F,1.0,2.0,-1.0,1.64,0.97,1.19,True,0.0
0.0,Pb,Mo,O,2.0,4.0,-2.0,1.33,0.79,1.26,True,0.0
0.0,Na,Fe,O,0.0,0.0,0.0,1.8,1.4,0.6,True,0.0
0.0,Na,Mo,O,1.0,5.0,-2.0,1.16,0.75,1.26,True,0.0
0.0,Na,Os,O,0.0,0.0,0.0,1.8,1.3,0.6,True,0.0
0.0,Pa,Na,O,0.0,0.0,0.0,1.8,1.8,0.6,True,0.0
0.0,Na,Pu,O,0.0,0.0,0.0,1.8,1.75,0.6,True,0.0
0.0,Na,Re,O,1.0,5.0,-2.0,1.16,0.72,1.26,True,0.0
0.0,Na,Ru,O,1.0,5.0,-2.0,1.16,0.705,1.26,True,0.0
0.0,Na,Tc,O,0.0,0.0,0.0,1.8,1.35,0.6,True,0.0
0.0,Na,Ti,O,0.0,0.0,0.0,1.8,1.4,0.6,True,0.0
0.0,Na,V,O,1.0,5.0,-2.0,1.16,0.68,1.26,True,0.0
0.0,Tl,Nb,O,1.0,5.0,-2.0,1.64,0.78,1.26,True,0.0
0.0,Ag,Ni,F,1.0,2.0,-1.0,1.29,1.1500000000000001,1.19,True,0.0
0.0,Np,Al,O,0.0,0.0,0.0,1.75,1.25,0.6,True,0.0
0.0,Np,Hg,O,0.0,0.0,0.0,1.75,1.5,0.6,True,0.0
0.0,Np,Ti,O,0.0,0.0,0.0,1.75,1.4,0.6,True,0.0
0.0,Pa,Ag,O,0.0,0.0,0.0,1.8,1.6,0.6,True,0.0
0.0,Pa,Hg,O,0.0,0.0,0.0,1.8,1.5,0.6,True,0.0
0.0,Tl,Pa,O,0.0,0.0,0.0,1.9,1.8,0.6,True,0.0
0.0,Pm,Ti,O,0.0,0.0,0.0,1.85,1.4,0.6,True,0.0
0.0,Pr,Cu,O,3.0,3.0,-2.0,1.13,0.68,1.26,True,0.0
1.0,Pr,Cu,O,3.0,2.0,-2.0,1.13,0.87,1.26,True,0.08070003142857018
1.0,Pr,Cu,O,3.0,2.0,-2.0,1.13,0.87,1.26,True,0.0
0.0,Pr,Ti,O,3.0,3.0,-2.0,1.13,0.81,1.26,True,0.0
0.0,Pu,Ti,O,0.0,0.0,0.0,1.75,1.4,0.6,True,0.0
0.0,Rb,Ac,O,0.0,0.0,0.0,2.35,1.95,0.6,True,0.0
0.0,Rb,Ag,Cl,1.0,2.0,-1.0,1.66,1.08,1.67,True,0.0
0.0,Rb,Ag,F,1.0,2.0,-1.0,1.66,1.08,1.19,True,0.0
0.0,Rb,Au,Br,0.0,0.0,0.0,2.35,1.35,1.15,True,0.0
0.0,Rb,Au,Cl,0.0,0.0,0.0,2.35,1.35,1.0,True,0.0
0.0,Rb,Au,F,0.0,0.0,0.0,2.35,1.35,0.5,True,0.0
0.0,Rb,Bi,O,1.0,5.0,-2.0,1.66,0.9,1.26,True,0.0
0.0,Rb,Ca,Br,1.0,2.0,-1.0,1.66,1.14,1.82,True,0.0
0.0,Rb,Cu,Br,1.0,2.0,-1.0,1.66,0.87,1.82,True,0.0
0.0,Rb,Cu,F,1.0,2.0,-1.0,1.66,0.87,1.19,True,0.0
1.0,Rb,Cu,F,1.0,2.0,-1.0,1.66,0.87,1.19,False,0.0
0.0,Rb,Eu,Cl,1.0,2.0,-1.0,1.66,1.31,1.67,True,0.0
0.0,Rb,Fe,Cl,1.0,2.0,-1.0,1.66,0.92,1.67,True,0.0
0.0,Rb,Gd,O,0.0,0.0,0.0,2.35,1.8,0.6,True,0.0
0.0,Rb,Ir,O,1.0,5.0,-2.0,1.66,0.71,1.26,True,0.0
0.0,Rb,Mo,O,0.0,0.0,0.0,2.35,1.45,0.6,True,0.0
0.0,Rb,Nb,O,1.0,5.0,-2.0,1.66,0.78,1.26,True,0.0
0.0,Rb,Np,O,0.0,0.0,0.0,2.35,1.75,0.6,True,0.0
1.0,Rb,Np,O,0.0,0.0,0.0,2.35,1.75,0.6,False,0.0
0.0,Rb,Os,O,0.0,0.0,0.0,2.35,1.3,0.6,True,0.0
0.0,Rb,Pa,O,0.0,0.0,0.0,2.35,1.8,0.6,True,0.0
0.0,Rb,Pb,Cl,1.0,2.0,-1.0,1.66,1.33,1.67,True,0.0
0.0,Rb,Pd,Cl,1.0,2.0,-1.0,1.66,1.0,1.67,True,0.0
0.0,Rb,Pd,O,1.0,2.0,-1.0,1.66,1.0,0.6999999999999998,True,0.0
0.0,Rb,Pt,O,0.0,0.0,0.0,2.35,1.35,0.6,True,0.0
0.0,Rb,Pu,O,0.0,0.0,0.0,2.35,1.75,0.6,True,0.0
1.0,Rb,Pu,O,0.0,0.0,0.0,2.35,1.75,0.6,False,0.0
0.0,Rb,Re,O,1.0,5.0,-2.0,1.66,0.72,1.26,True,0.0
0.0,Rb,Rh,O,0.0,0.0,0.0,2.35,1.35,0.6,True,0.0
0.0,Rb,Ru,O,1.0,5.0,-2.0,1.66,0.705,1.26,True,0.0
0.0,Rb,Sb,O,1.0,5.0,-2.0,1.66,0.76,1.26,True,0.0
0.0,Rb,Sn,O,0.0,0.0,0.0,2.35,1.45,0.6,True,0.0
0.0,Rb,Sr,Cl,1.0,2.0,-1.0,1.66,1.32,1.67,True,0.0
0.0,Rb,Ta,O,1.0,5.0,-2.0,1.66,0.78,1.26,True,0.0
0.0,Rb,W,O,0.0,0.0,0.0,2.35,1.35,0.6,True,0.0
0.0,Pb,Ru,O,2.0,4.0,-2.0,1.33,0.76,1.26,True,0.0
0.0,Pb,Sb,O,2.0,4.0,-2.0,1.33,1.0499999999999998,1.26,True,0.0
0.0,Sm,Cu,O,3.0,3.0,-2.0,1.0979999999999999,0.68,1.26,True,0.0
1.0,Sm,Cu,O,3.0,2.0,-2.0,1.0979999999999999,0.87,1.26,True,0.0
0.0,Sm,Mn,O,2.0,4.0,-2.0,1.36,0.67,1.26,True,0.0
0.0,Sm,Ni,O,3.0,3.0,-2.0,1.0979999999999999,0.74,1.26,True,0.0
0.0,Sm,Ti,O,2.0,4.0,-2.0,1.36,0.745,1.26,True,0.0
0.0,Pb,Sn,O,2.0,4.0,-2.0,1.33,0.83,1.26,True,0.0
0.0,Sr,Ag,O,2.0,1.0,-1.0,1.32,1.29,0.6999999999999998,True,0.0
0.0,Sr,Al,O,0.0,0.0,0.0,2.0,1.25,0.6,True,0.0
0.0,Sr,Cu,O,2.0,1.0,-1.0,1.32,0.91,0.6999999999999998,True,0.0
1.0,Sr,Cu,O,2.0,2.0,-1.5,1.32,0.87,0.98,False,0.016105481428571267
0.0,Sr,In,O,0.0,0.0,0.0,2.0,1.55,0.6,True,0.0
0.0,Sr,Ir,O,2.0,4.0,-2.0,1.32,0.765,1.26,True,0.0
1.0,Sr,Ir,O,2.0,4.0,-2.0,1.32,0.765,1.26,True,0.033991946428571396
3.0,Sr,Ir,O,2.0,4.0,-2.0,1.32,0.765,1.26,False,0.08572160029411524
0.0,Sr,Ni,O,2.0,4.0,-2.0,1.32,0.9500000000000001,1.26,True,0.0
0.0,Sr,Os,O,0.0,0.0,0.0,2.0,1.3,0.6,True,0.0
0.0,Sr,Pd,O,2.0,4.0,-2.0,1.32,0.755,1.26,True,0.0
0.0,Sr,Pt,O,0.0,0.0,0.0,2.0,1.35,0.6,True,0.0
0.0,Sr,Pu,O,0.0,0.0,0.0,2.0,1.75,0.6,True,0.0
0.0,Sr,Re,O,2.0,4.0,-2.0,1.32,0.77,1.26,True,0.0
0.0,Sr,Rh,O,2.0,4.0,-2.0,1.32,0.74,1.26,True,0.0
1.0,Sr,Rh,O,2.0,4.0,-2.0,1.32,0.74,1.26,True,0.025745587500000333
0.0,Sr,Sb,O,0.0,0.0,0.0,2.0,1.45,0.6,True,0.0
0.0,Sr,Sc,O,0.0,0.0,0.0,2.0,1.6,0.6,True,0.0
0.0,Sr,Ta,O,2.0,4.0,-2.0,1.32,0.82,1.26,True,0.0
0.0,Sr,W,O,2.0,4.0,-2.0,1.32,0.8,1.26,True,0.0
0.0,Sr,Zn,O,0.0,0.0,0.0,2.0,1.35,0.6,True,0.0
0.0,Ag,Ta,O,1.0,5.0,-2.0,1.29,0.78,1.26,True,0.0
0.0,In,Ta,O,1.0,5.0,-2.0,1.45,0.78,1.26,True,0.0
0.0,Tl,Ta,O,1.0,5.0,-2.0,1.64,0.78,1.26,True,0.0
0.0,Tb,Cu,O,3.0,3.0,-2.0,1.063,0.68,1.26,True,0.0
0.0,Tb,Ni,O,3.0,3.0,-2.0,1.063,0.74,1.26,True,0.0
0.0,Cd,Ti,O,2.0,4.0,-2.0,1.09,0.745,1.26,True,0.0
0.0,Sn,Ti,O,2.0,4.0,-2.0,1.25,0.745,1.26,True,0.0
0.0,Tl,Co,F,1.0,2.0,-1.0,1.64,0.885,1.19,True,0.0
1.0,Tl,Co,F,1.0,2.0,-1.0,1.64,0.885,1.19,False,0.02252474071428434
0.0,Tl,Cu,Cl,1.0,2.0,-1.0,1.64,0.87,1.67,True,0.0
0.0,Tl,Cu,F,1.0,2.0,-1.0,1.64,0.87,1.19,True,0.0
1.0,Tl,Cu,F,1.0,2.0,-1.0,1.64,0.87,1.19,False,0.0
0.0,Tl,Ni,F,1.0,2.0,-1.0,1.64,1.1500000000000001,1.19,True,0.0
1.0,Tl,Ni,F,1.0,2.0,-1.0,1.64,1.1500000000000001,1.19,False,0.0
0.0,Tl,Pd,F,1.0,2.0,-1.0,1.64,1.0,1.19,True,0.0
0.0,Tl,Tc,O,0.0,0.0,0.0,1.9,1.35,0.6,True,0.0
0.0,Tl,W,O,0.0,0.0,0.0,1.9,1.35,0.6,True,0.0
0.0,Tl,Zn,F,1.0,2.0,-1.0,1.64,0.88,1.19,True,0.0
0.0,U,Al,O,3.0,3.0,-2.0,1.165,0.675,1.26,True,0.0
0.0,Tl,U,O,1.0,5.0,-2.0,1.64,0.9,1.26,True,0.0
1.0,Tl,U,O,1.0,6.0,-2.0,1.64,0.87,1.26,False,0.0
